payment_id_PK,customer_id_FK,payment_method,date,amount
15216,336,bank card,09.04.2021 02:57 PM,23.0
15217,1226,bank card,09.04.2021 03:39 PM,22.0
15218,1171,bank card,09.04.2021 04:38 PM,21.0
15219,966,bank card,09.04.2021 05:48 PM,90.0
15220,1,bank card,09.04.2021 05:59 PM,23.0
15221,1270,from terminal,09.04.2021 06:00 PM,25.0
15222,1222,bank card,09.04.2021 06:02 PM,24.0
15223,834,bank card,09.04.2021 06:57 PM,23.0
15224,1325,from terminal,09.04.2021 06:58 PM,26.0
15225,693,bank card,09.04.2021 07:07 PM,50.0
15226,789,bank card,09.04.2021 07:24 PM,22.0
15227,1188,bank card,09.04.2021 07:38 PM,23.0
15228,154,from terminal,09.04.2021 07:41 PM,15.0
15229,1095,bank card,09.04.2021 07:48 PM,24.0
15230,647,from terminal,09.04.2021 08:52 PM,50.0
15231,1341,bank card,09.04.2021 09:04 PM,19.0
15232,931,bank card,09.04.2021 09:35 PM,27.0
15233,1158,bank card,09.04.2021 10:51 PM,21.0
15234,320,from terminal,09.04.2021 11:28 PM,27.0
15235,400,bank card,09.04.2021 12:14 PM,25.0
15236,1213,from another phone,10.04.2021 01:17 AM,22.0
15237,1353,from terminal,10.04.2021 02:57 AM,22.0
15238,968,from terminal,10.04.2021 03:32 AM,26.0
15239,308,from terminal,10.04.2021 03:54 AM,22.0
15240,910,bank card,10.04.2021 05:00 AM,90.0
15241,460,bank card,10.04.2021 05:09 AM,15.0
15242,596,bank card,10.04.2021 05:17 AM,18.0
15243,1264,from terminal,10.04.2021 06:39 AM,24.0
15244,1068,bank card,10.04.2021 06:59 AM,24.0
15245,245,bank card,10.04.2021 07:46 AM,21.0
15246,217,bank card,10.04.2021 08:32 AM,26.0
15247,959,bank card,10.04.2021 09:02 AM,90.0
15248,925,from terminal,10.04.2021 09:14 AM,23.0
15249,1041,bank card,10.04.2021 09:18 AM,21.0
15250,1225,bank card,10.04.2021 09:26 AM,50.0
15251,57,bank card,10.04.2021 09:41 AM,50.0
15252,1250,bank card,10.04.2021 09:58 AM,50.0
15253,395,bank card,10.04.2021 10:32 AM,10.0
15254,462,bank card,10.04.2021 10:42 AM,15.0
15255,567,bank card,10.04.2021 10:56 AM,19.0
15256,16,bank card,10.04.2021 10:58 AM,23.0
15257,1330,bank card,10.04.2021 11:56 AM,21.0
15258,1396,bank card,10.04.2021 12:13 AM,21.0
15259,1155,bank card,10.04.2021 12:20 AM,50.0
15260,358,bank card,10.04.2021 12:21 AM,26.0
15261,171,from terminal,10.04.2021 12:21 AM,15.0
15262,735,from terminal,10.04.2021 01:14 PM,26.0
15263,300,bank card,10.04.2021 02:20 PM,50.0
15264,61,bank card,10.04.2021 03:20 PM,18.0
15265,57,from another phone,10.04.2021 03:43 PM,50.0
15266,602,bank card,10.04.2021 05:36 PM,20.0
15267,729,bank card,10.04.2021 05:41 PM,22.0
15268,722,bank card,10.04.2021 06:41 PM,22.0
15269,1221,bank card,10.04.2021 06:52 PM,20.0
15270,200,bank card,10.04.2021 06:54 PM,21.0
15271,481,from terminal,10.04.2021 11:26 PM,18.0
15272,730,bank card,10.04.2021 11:43 PM,21.0
15273,80,from terminal,10.04.2021 12:01 PM,15.0
15274,569,bank card,10.04.2021 12:53 PM,23.0
15275,242,bank card,11.04.2021 01:53 AM,23.0
15276,1273,bank card,11.04.2021 04:24 AM,90.0
15277,969,bank card,11.04.2021 04:31 AM,23.0
15278,1217,from terminal,11.04.2021 05:23 AM,15.0
15279,724,bank card,11.04.2021 06:02 AM,90.0
15280,1099,bank card,11.04.2021 07:04 AM,27.0
15281,460,from terminal,11.04.2021 07:23 AM,24.0
15282,1093,bank card,11.04.2021 08:32 AM,21.0
15283,699,from another phone,11.04.2021 08:35 AM,22.0
15284,47,bank card,11.04.2021 08:55 AM,15.0
15285,183,bank card,11.04.2021 09:23 AM,50.0
15286,761,bank card,11.04.2021 10:28 AM,50.0
15287,38,from terminal,11.04.2021 10:46 AM,50.0
15288,82,from terminal,11.04.2021 10:50 AM,50.0
15289,775,from another phone,11.04.2021 11:15 AM,15.0
15290,977,from terminal,11.04.2021 11:46 AM,22.0
15291,358,from terminal,11.04.2021 12:16 AM,20.0
15292,1053,bank card,11.04.2021 12:47 AM,23.0
15293,954,bank card,11.04.2021 01:16 PM,17.0
15294,218,from terminal,11.04.2021 03:43 PM,15.0
15295,476,bank card,11.04.2021 04:16 PM,21.0
15296,1388,bank card,11.04.2021 05:13 PM,140.0
15297,666,bank card,11.04.2021 05:14 PM,15.0
15298,1355,bank card,11.04.2021 05:23 PM,90.0
15299,1073,from terminal,11.04.2021 06:26 PM,22.0
15300,1080,from terminal,11.04.2021 07:01 PM,22.0
15301,466,bank card,11.04.2021 08:32 PM,140.0
15302,99,bank card,11.04.2021 08:53 PM,27.0
15303,1306,bank card,11.04.2021 10:33 PM,22.0
15304,799,from terminal,11.04.2021 10:53 PM,50.0
15305,1254,bank card,11.04.2021 11:18 PM,21.0
15306,318,bank card,11.04.2021 12:03 PM,18.0
15307,1363,from terminal,11.04.2021 12:40 PM,22.0
15308,124,bank card,12.04.2021 01:06 AM,22.0
15309,1226,from terminal,12.04.2021 03:39 AM,24.0
15310,873,bank card,12.04.2021 04:45 AM,50.0
15311,770,from terminal,12.04.2021 04:50 AM,18.0
15312,853,bank card,12.04.2021 04:52 AM,26.0
15313,1225,bank card,12.04.2021 05:22 AM,50.0
15314,59,bank card,12.04.2021 05:52 AM,25.0
15315,1211,bank card,12.04.2021 07:39 AM,22.0
15316,168,bank card,12.04.2021 07:44 AM,23.0
15317,1110,from another phone,12.04.2021 09:18 AM,20.0
15318,226,from another phone,12.04.2021 10:34 AM,20.0
15319,435,bank card,12.04.2021 11:10 AM,50.0
15320,42,bank card,12.04.2021 12:28 AM,50.0
15321,62,from another phone,12.04.2021 12:58 AM,23.0
15322,1227,bank card,12.04.2021 01:15 PM,50.0
15323,269,bank card,12.04.2021 02:29 PM,25.0
15324,900,bank card,12.04.2021 03:40 PM,22.0
15325,834,from another phone,12.04.2021 04:01 PM,28.0
15326,1145,bank card,12.04.2021 05:16 PM,18.0
15327,273,from terminal,12.04.2021 05:28 PM,22.0
15328,461,bank card,12.04.2021 06:10 PM,50.0
15329,447,from terminal,12.04.2021 06:29 PM,20.0
15330,701,bank card,12.04.2021 06:30 PM,22.0
15331,159,bank card,12.04.2021 07:08 PM,22.0
15332,1139,bank card,12.04.2021 07:32 PM,50.0
15333,928,bank card,12.04.2021 09:11 PM,28.0
15334,173,bank card,12.04.2021 09:31 PM,18.0
15335,169,bank card,12.04.2021 10:59 PM,15.0
15336,971,bank card,12.04.2021 11:14 PM,28.0
15337,254,bank card,12.04.2021 11:51 PM,23.0
15338,402,bank card,12.04.2021 12:17 PM,26.0
15339,546,bank card,12.04.2021 12:24 PM,50.0
15340,898,bank card,12.04.2021 12:28 PM,90.0
15341,1273,bank card,13.04.2021 01:42 AM,90.0
15342,763,bank card,13.04.2021 01:50 AM,21.0
15343,164,bank card,13.04.2021 02:00 AM,27.0
15344,45,bank card,13.04.2021 03:56 AM,24.0
15345,1280,from terminal,13.04.2021 04:09 AM,21.0
15346,273,bank card,13.04.2021 04:54 AM,21.0
15347,1020,bank card,13.04.2021 05:14 AM,140.0
15348,270,from terminal,13.04.2021 05:20 AM,21.0
15349,812,from another phone,13.04.2021 05:49 AM,20.0
15350,1124,bank card,13.04.2021 06:05 AM,20.0
15351,40,from terminal,13.04.2021 06:40 AM,10.0
15352,546,bank card,13.04.2021 08:30 AM,26.0
15353,434,bank card,13.04.2021 08:49 AM,90.0
15354,1003,from terminal,13.04.2021 09:35 AM,15.0
15355,1001,bank card,13.04.2021 09:47 AM,19.0
15356,466,bank card,13.04.2021 11:11 AM,23.0
15357,890,bank card,13.04.2021 12:40 AM,22.0
15358,1196,bank card,13.04.2021 12:42 AM,50.0
15359,587,bank card,13.04.2021 01:40 PM,20.0
15360,41,from another phone,13.04.2021 02:45 PM,21.0
15361,270,bank card,13.04.2021 03:49 PM,90.0
15362,280,from terminal,13.04.2021 05:02 PM,50.0
15363,81,bank card,13.04.2021 05:29 PM,15.0
15364,443,bank card,13.04.2021 06:37 PM,24.0
15365,1065,from terminal,13.04.2021 06:38 PM,20.0
15366,1366,bank card,13.04.2021 07:18 PM,19.0
15367,89,from terminal,13.04.2021 07:27 PM,25.0
15368,1297,from another phone,13.04.2021 07:36 PM,23.0
15369,15,bank card,13.04.2021 07:58 PM,27.0
15370,58,bank card,13.04.2021 08:02 PM,20.0
15371,1340,from terminal,13.04.2021 08:12 PM,24.0
15372,207,bank card,13.04.2021 10:07 PM,10.0
15373,1190,bank card,13.04.2021 10:54 PM,20.0
15374,147,bank card,13.04.2021 11:19 PM,19.0
15375,862,bank card,13.04.2021 12:23 PM,90.0
15376,281,bank card,13.04.2021 12:27 PM,25.0
15377,11,bank card,13.04.2021 12:47 PM,15.0
15378,23,bank card,14.04.2021 02:40 AM,90.0
15379,1255,bank card,14.04.2021 03:12 AM,15.0
15380,502,from terminal,14.04.2021 03:59 AM,24.0
15381,215,bank card,14.04.2021 04:32 AM,19.0
15382,547,bank card,14.04.2021 05:41 AM,22.0
15383,621,bank card,14.04.2021 05:43 AM,19.0
15384,454,bank card,14.04.2021 07:16 AM,21.0
15385,871,bank card,14.04.2021 07:51 AM,50.0
15386,1340,bank card,14.04.2021 08:00 AM,23.0
15387,1150,from terminal,14.04.2021 08:03 AM,20.0
15388,559,from terminal,14.04.2021 08:40 AM,90.0
15389,109,from terminal,14.04.2021 09:12 AM,29.0
15390,120,bank card,14.04.2021 09:35 AM,50.0
15391,616,bank card,14.04.2021 10:52 AM,140.0
15392,1033,from terminal,14.04.2021 11:33 AM,50.0
15393,160,from terminal,14.04.2021 02:39 PM,15.0
15394,554,bank card,14.04.2021 02:46 PM,50.0
15395,1070,bank card,14.04.2021 02:48 PM,25.0
15396,1177,bank card,14.04.2021 03:56 PM,50.0
15397,708,bank card,14.04.2021 05:12 PM,22.0
15398,464,bank card,14.04.2021 06:33 PM,15.0
15399,426,from terminal,14.04.2021 07:18 PM,50.0
15400,959,bank card,14.04.2021 07:24 PM,25.0
15401,823,from another phone,14.04.2021 08:16 PM,50.0
15402,993,from terminal,14.04.2021 08:36 PM,90.0
15403,261,bank card,14.04.2021 09:07 PM,22.0
15404,511,bank card,14.04.2021 09:17 PM,27.0
15405,1129,bank card,14.04.2021 09:41 PM,23.0
15406,442,from terminal,14.04.2021 10:21 PM,140.0
15407,681,from another phone,14.04.2021 11:11 PM,24.0
15408,750,from another phone,14.04.2021 11:25 PM,26.0
15409,204,from terminal,15.04.2021 01:04 AM,21.0
15410,1302,from terminal,15.04.2021 02:01 AM,18.0
15411,457,bank card,15.04.2021 02:27 AM,24.0
15412,673,from terminal,15.04.2021 04:10 AM,15.0
15413,124,from terminal,15.04.2021 05:27 AM,50.0
15414,1136,bank card,15.04.2021 06:13 AM,20.0
15415,1289,bank card,15.04.2021 06:22 AM,15.0
15416,262,bank card,15.04.2021 06:51 AM,22.0
15417,851,bank card,15.04.2021 07:10 AM,21.0
15418,282,bank card,15.04.2021 08:47 AM,140.0
15419,1062,bank card,15.04.2021 08:57 AM,23.0
15420,63,bank card,15.04.2021 09:48 AM,19.0
15421,835,bank card,15.04.2021 10:00 AM,26.0
15422,1109,bank card,15.04.2021 10:24 AM,21.0
15423,213,bank card,15.04.2021 10:51 AM,22.0
15424,175,bank card,15.04.2021 11:04 AM,16.0
15425,788,bank card,15.04.2021 11:42 AM,22.0
15426,502,bank card,15.04.2021 01:59 PM,15.0
15427,322,bank card,15.04.2021 01:59 PM,22.0
15428,828,from terminal,15.04.2021 02:25 PM,26.0
15429,1058,bank card,15.04.2021 03:06 PM,90.0
15430,354,bank card,15.04.2021 03:11 PM,20.0
15431,1213,from another phone,15.04.2021 04:01 PM,26.0
15432,269,bank card,15.04.2021 04:13 PM,50.0
15433,1065,bank card,15.04.2021 04:16 PM,15.0
15434,694,bank card,15.04.2021 04:49 PM,25.0
15435,515,bank card,15.04.2021 05:23 PM,22.0
15436,13,bank card,15.04.2021 05:32 PM,90.0
15437,756,bank card,15.04.2021 05:52 PM,20.0
15438,1179,from terminal,15.04.2021 05:53 PM,23.0
15439,526,from another phone,15.04.2021 05:54 PM,23.0
15440,833,bank card,15.04.2021 06:15 PM,90.0
15441,682,bank card,15.04.2021 09:14 PM,15.0
15442,569,from terminal,15.04.2021 10:04 PM,23.0
15443,52,from another phone,15.04.2021 10:29 PM,22.0
15444,335,bank card,15.04.2021 10:32 PM,23.0
15445,134,bank card,15.04.2021 11:52 PM,19.0
15446,303,bank card,15.04.2021 12:03 PM,22.0
15447,1082,from another phone,15.04.2021 12:39 PM,21.0
15448,1163,bank card,16.04.2021 03:00 AM,26.0
15449,1318,from terminal,16.04.2021 03:42 AM,22.0
15450,1285,bank card,16.04.2021 03:42 AM,15.0
15451,1034,bank card,16.04.2021 04:16 AM,23.0
15452,23,bank card,16.04.2021 04:29 AM,23.0
15453,746,from terminal,16.04.2021 05:35 AM,15.0
15454,1308,bank card,16.04.2021 05:53 AM,90.0
15455,39,bank card,16.04.2021 06:43 AM,18.0
15456,559,from another phone,16.04.2021 07:19 AM,28.0
15457,135,bank card,16.04.2021 08:25 AM,140.0
15458,1271,bank card,16.04.2021 08:33 AM,10.0
15459,1278,bank card,16.04.2021 08:36 AM,19.0
15460,1255,bank card,16.04.2021 09:23 AM,25.0
15461,494,bank card,16.04.2021 09:52 AM,22.0
15462,641,bank card,16.04.2021 10:07 AM,25.0
15463,636,from terminal,16.04.2021 10:41 AM,50.0
15464,700,bank card,16.04.2021 10:52 AM,50.0
15465,1297,bank card,16.04.2021 11:00 AM,22.0
15466,1011,bank card,16.04.2021 11:06 AM,26.0
15467,163,from another phone,16.04.2021 11:12 AM,22.0
15468,895,bank card,16.04.2021 12:04 AM,21.0
15469,429,bank card,16.04.2021 12:33 AM,22.0
15470,595,bank card,16.04.2021 01:47 PM,18.0
15471,154,from terminal,16.04.2021 01:54 PM,10.0
15472,704,from terminal,16.04.2021 02:32 PM,23.0
15473,114,bank card,16.04.2021 02:42 PM,10.0
15474,1356,bank card,16.04.2021 02:52 PM,15.0
15475,1138,bank card,16.04.2021 02:55 PM,21.0
15476,1246,bank card,16.04.2021 04:09 PM,21.0
15477,1109,bank card,16.04.2021 04:50 PM,20.0
15478,379,bank card,16.04.2021 05:18 PM,23.0
15479,876,bank card,16.04.2021 05:54 PM,18.0
15480,1297,bank card,16.04.2021 06:02 PM,15.0
15481,769,bank card,16.04.2021 06:11 PM,25.0
15482,15,bank card,16.04.2021 06:22 PM,15.0
15483,630,bank card,16.04.2021 07:11 PM,90.0
15484,414,bank card,16.04.2021 08:19 PM,90.0
15485,443,bank card,16.04.2021 09:07 PM,22.0
15486,271,bank card,16.04.2021 09:19 PM,24.0
15487,643,bank card,16.04.2021 09:35 PM,15.0
15488,215,bank card,16.04.2021 11:42 PM,50.0
15489,979,bank card,17.04.2021 01:04 AM,22.0
15490,314,bank card,17.04.2021 04:21 AM,22.0
15491,578,from terminal,17.04.2021 05:11 AM,25.0
15492,999,from another phone,17.04.2021 05:30 AM,27.0
15493,500,bank card,17.04.2021 08:42 AM,26.0
15494,781,bank card,17.04.2021 08:47 AM,27.0
15495,368,from terminal,17.04.2021 09:32 AM,24.0
15496,497,bank card,17.04.2021 11:12 AM,23.0
15497,1354,bank card,17.04.2021 12:22 AM,20.0
15498,766,bank card,17.04.2021 01:20 PM,22.0
15499,628,from another phone,17.04.2021 01:59 PM,19.0
15500,851,bank card,17.04.2021 03:29 PM,21.0
15501,850,bank card,17.04.2021 04:11 PM,24.0
15502,849,bank card,17.04.2021 04:34 PM,22.0
15503,564,bank card,17.04.2021 04:49 PM,20.0
15504,403,from terminal,17.04.2021 04:50 PM,21.0
15505,213,bank card,17.04.2021 05:29 PM,25.0
15506,948,bank card,17.04.2021 06:42 PM,50.0
15507,416,from another phone,17.04.2021 07:22 PM,21.0
15508,872,bank card,17.04.2021 07:34 PM,90.0
15509,108,bank card,17.04.2021 07:52 PM,22.0
15510,1224,from terminal,17.04.2021 08:26 PM,50.0
15511,611,bank card,17.04.2021 08:53 PM,23.0
15512,1045,bank card,17.04.2021 09:10 PM,21.0
15513,533,from terminal,17.04.2021 09:25 PM,20.0
15514,266,from another phone,17.04.2021 09:29 PM,50.0
15515,30,from another phone,17.04.2021 09:48 PM,22.0
15516,162,bank card,17.04.2021 09:53 PM,21.0
15517,436,bank card,17.04.2021 09:56 PM,23.0
15518,1111,from terminal,17.04.2021 10:03 PM,24.0
15519,607,from terminal,17.04.2021 11:30 PM,24.0
15520,37,from terminal,17.04.2021 11:46 PM,15.0
15521,1396,bank card,17.04.2021 12:23 PM,15.0
15522,720,from another phone,17.04.2021 12:47 PM,20.0
15523,1343,bank card,18.04.2021 01:50 AM,90.0
15524,494,bank card,18.04.2021 02:26 AM,21.0
15525,1052,bank card,18.04.2021 02:42 AM,27.0
15526,381,from terminal,18.04.2021 02:58 AM,23.0
15527,69,bank card,18.04.2021 03:19 AM,50.0
15528,721,from another phone,18.04.2021 03:36 AM,15.0
15529,1101,bank card,18.04.2021 03:42 AM,23.0
15530,834,from another phone,18.04.2021 04:51 AM,10.0
15531,525,from another phone,18.04.2021 06:33 AM,22.0
15532,460,bank card,18.04.2021 06:48 AM,21.0
15533,1322,from another phone,18.04.2021 06:51 AM,22.0
15534,254,from terminal,18.04.2021 07:13 AM,15.0
15535,693,from another phone,18.04.2021 07:45 AM,15.0
15536,1144,from terminal,18.04.2021 08:28 AM,27.0
15537,226,bank card,18.04.2021 08:38 AM,19.0
15538,1385,from another phone,18.04.2021 09:15 AM,15.0
15539,802,from terminal,18.04.2021 09:30 AM,50.0
15540,384,from another phone,18.04.2021 10:38 AM,25.0
15541,1042,bank card,18.04.2021 02:19 PM,90.0
15542,72,bank card,18.04.2021 02:23 PM,23.0
15543,1287,from terminal,18.04.2021 02:59 PM,50.0
15544,719,bank card,18.04.2021 03:24 PM,22.0
15545,45,bank card,18.04.2021 05:41 PM,90.0
15546,1099,from another phone,18.04.2021 05:41 PM,23.0
15547,787,bank card,18.04.2021 06:05 PM,90.0
15548,128,bank card,18.04.2021 08:43 PM,50.0
15549,1076,from terminal,18.04.2021 10:21 PM,24.0
15550,221,bank card,18.04.2021 11:27 PM,21.0
15551,712,from another phone,18.04.2021 12:00 PM,22.0
15552,719,bank card,18.04.2021 12:51 PM,25.0
15553,913,bank card,18.04.2021 12:55 PM,23.0
15554,244,bank card,19.04.2021 02:16 AM,22.0
15555,693,bank card,19.04.2021 02:18 AM,15.0
15556,986,from terminal,19.04.2021 02:20 AM,50.0
15557,458,bank card,19.04.2021 03:20 AM,23.0
15558,224,bank card,19.04.2021 04:46 AM,50.0
15559,644,bank card,19.04.2021 04:48 AM,23.0
15560,1216,bank card,19.04.2021 05:30 AM,23.0
15561,131,bank card,19.04.2021 05:31 AM,25.0
15562,278,bank card,19.04.2021 06:01 AM,25.0
15563,418,bank card,19.04.2021 06:33 AM,15.0
15564,1022,from another phone,19.04.2021 06:56 AM,27.0
15565,1156,bank card,19.04.2021 07:06 AM,17.0
15566,385,bank card,19.04.2021 08:28 AM,23.0
15567,1036,bank card,19.04.2021 08:47 AM,15.0
15568,302,from another phone,19.04.2021 09:30 AM,28.0
15569,938,from terminal,19.04.2021 09:53 AM,15.0
15570,1379,bank card,19.04.2021 10:06 AM,15.0
15571,1341,bank card,19.04.2021 01:10 PM,10.0
15572,1211,from another phone,19.04.2021 02:20 PM,27.0
15573,1368,bank card,19.04.2021 02:57 PM,90.0
15574,583,bank card,19.04.2021 05:01 PM,15.0
15575,258,bank card,19.04.2021 06:19 PM,50.0
15576,636,bank card,19.04.2021 06:25 PM,50.0
15577,32,bank card,19.04.2021 06:51 PM,50.0
15578,1006,bank card,19.04.2021 08:45 PM,10.0
15579,345,bank card,19.04.2021 08:52 PM,20.0
15580,1296,from terminal,19.04.2021 10:10 PM,26.0
15581,67,bank card,19.04.2021 10:49 PM,90.0
15582,1122,bank card,19.04.2021 11:12 PM,24.0
15583,983,bank card,19.04.2021 12:19 PM,23.0
15584,364,from terminal,20.04.2021 01:44 AM,15.0
15585,481,from terminal,20.04.2021 01:50 AM,20.0
15586,396,bank card,20.04.2021 04:48 AM,20.0
15587,289,bank card,20.04.2021 06:43 AM,18.0
15588,871,bank card,20.04.2021 07:28 AM,25.0
15589,813,from terminal,20.04.2021 07:28 AM,23.0
15590,1328,from terminal,20.04.2021 08:12 AM,90.0
15591,1147,bank card,20.04.2021 08:58 AM,21.0
15592,389,bank card,20.04.2021 10:04 AM,22.0
15593,862,bank card,20.04.2021 11:13 AM,22.0
15594,1324,bank card,20.04.2021 12:12 AM,25.0
15595,661,bank card,20.04.2021 12:14 AM,21.0
15596,446,bank card,20.04.2021 01:36 PM,24.0
15597,473,from another phone,20.04.2021 01:52 PM,26.0
15598,157,bank card,20.04.2021 03:55 PM,22.0
15599,968,from terminal,20.04.2021 03:57 PM,50.0
15600,92,from terminal,20.04.2021 03:57 PM,15.0
15601,1178,bank card,20.04.2021 03:59 PM,23.0
15602,282,bank card,20.04.2021 05:03 PM,19.0
15603,447,from terminal,20.04.2021 05:25 PM,23.0
15604,394,bank card,20.04.2021 05:29 PM,25.0
15605,1038,from terminal,20.04.2021 05:42 PM,90.0
15606,1066,bank card,20.04.2021 07:30 PM,26.0
15607,114,bank card,20.04.2021 07:36 PM,24.0
15608,1095,bank card,20.04.2021 09:03 PM,25.0
15609,1175,bank card,20.04.2021 09:12 PM,22.0
15610,785,bank card,20.04.2021 09:39 PM,23.0
15611,1399,from terminal,20.04.2021 11:35 PM,50.0
15612,1113,from terminal,21.04.2021 01:55 AM,29.0
15613,977,bank card,21.04.2021 02:16 AM,22.0
15614,910,bank card,21.04.2021 02:27 AM,25.0
15615,240,bank card,21.04.2021 03:11 AM,21.0
15616,1254,bank card,21.04.2021 04:07 AM,15.0
15617,361,from terminal,21.04.2021 04:19 AM,90.0
15618,286,bank card,21.04.2021 05:57 AM,21.0
15619,267,from another phone,21.04.2021 06:15 AM,50.0
15620,924,from terminal,21.04.2021 06:18 AM,20.0
15621,566,bank card,21.04.2021 06:38 AM,50.0
15622,781,bank card,21.04.2021 07:02 AM,19.0
15623,1185,from terminal,21.04.2021 07:07 AM,90.0
15624,1332,from terminal,21.04.2021 07:38 AM,20.0
15625,999,from terminal,21.04.2021 07:45 AM,140.0
15626,106,bank card,21.04.2021 08:41 AM,15.0
15627,93,bank card,21.04.2021 09:41 AM,22.0
15628,1319,bank card,21.04.2021 10:01 AM,50.0
15629,1014,from another phone,21.04.2021 10:40 AM,22.0
15630,678,bank card,21.04.2021 10:52 AM,22.0
15631,1076,bank card,21.04.2021 11:41 AM,20.0
15632,1086,from terminal,21.04.2021 12:54 AM,21.0
15633,1117,bank card,21.04.2021 01:09 PM,22.0
15634,829,bank card,21.04.2021 01:44 PM,15.0
15635,550,from terminal,21.04.2021 01:48 PM,25.0
15636,224,from terminal,21.04.2021 03:54 PM,24.0
15637,515,from terminal,21.04.2021 03:59 PM,25.0
15638,266,bank card,21.04.2021 04:18 PM,19.0
15639,1030,bank card,21.04.2021 04:57 PM,21.0
15640,717,bank card,21.04.2021 05:08 PM,22.0
15641,389,bank card,21.04.2021 06:50 PM,19.0
15642,1090,bank card,21.04.2021 07:10 PM,15.0
15643,1013,bank card,21.04.2021 07:17 PM,90.0
15644,42,from terminal,21.04.2021 07:36 PM,90.0
15645,180,bank card,21.04.2021 09:57 PM,19.0
15646,932,bank card,21.04.2021 09:59 PM,24.0
15647,895,from terminal,21.04.2021 10:16 PM,24.0
15648,897,bank card,21.04.2021 11:25 PM,22.0
15649,666,from another phone,21.04.2021 11:37 PM,23.0
15650,951,bank card,21.04.2021 12:05 PM,22.0
15651,546,bank card,21.04.2021 12:41 PM,10.0
15652,356,bank card,22.04.2021 01:50 AM,10.0
15653,915,bank card,22.04.2021 02:24 AM,90.0
15654,503,bank card,22.04.2021 02:52 AM,24.0
15655,828,bank card,22.04.2021 03:59 AM,28.0
15656,26,bank card,22.04.2021 05:56 AM,20.0
15657,362,bank card,22.04.2021 06:33 AM,90.0
15658,182,bank card,22.04.2021 07:05 AM,15.0
15659,778,from terminal,22.04.2021 07:49 AM,23.0
15660,950,bank card,22.04.2021 07:58 AM,24.0
15661,517,from another phone,22.04.2021 07:59 AM,21.0
15662,529,bank card,22.04.2021 08:25 AM,140.0
15663,280,from terminal,22.04.2021 08:39 AM,23.0
15664,465,bank card,22.04.2021 09:04 AM,140.0
15665,1122,bank card,22.04.2021 11:03 AM,22.0
15666,324,bank card,22.04.2021 11:49 AM,15.0
15667,685,bank card,22.04.2021 12:01 AM,20.0
15668,431,bank card,22.04.2021 12:14 AM,24.0
